title,url,video_id,tier,top
"Juice WRLD - Burn",https://www.youtube.com/watch?v=dmmS10rCPGc,dmmS10rCPGc,Diamond,0
"Juice WRLD - Conversations",https://www.youtube.com/watch?v=8eJZE8eOhHg,8eJZE8eOhHg,Diamond,0
"Juice WRLD - DOOM",https://www.youtube.com/watch?v=4-BjLr5AwGI,4-BjLr5AwGI,Diamond,0
"Juice WRLD - Empty Out Your Pockets",https://www.youtube.com/watch?v=EVjTJnOPmGo,EVjTJnOPmGo,Diamond,0
"Juice WRLD - Empty",https://www.youtube.com/watch?v=x8S9g_D2CWc,x8S9g_D2CWc,Diamond,0
"Juice WRLD - Feline ft. Polo G & Trippie Redd",https://www.youtube.com/watch?v=lSEBAMGlVZk,lSEBAMGlVZk,Diamond,0
"Juice WRLD - Fighting Demons",https://www.youtube.com/watch?v=mv98B8ObvfE,mv98B8ObvfE,Diamond,0
"Juice WRLD - Go Hard",https://www.youtube.com/watch?v=bWHe9YRK9mA,bWHe9YRK9mA,Diamond,0
"Juice WRLD - Hate The Other Side ft. Marshmello & Polo G",https://www.youtube.com/watch?v=ESFXLnqnFRk,ESFXLnqnFRk,Diamond,0
"Juice WRLD - In My Head",https://www.youtube.com/watch?v=_WMRhxbNDbY,_WMRhxbNDbY,Diamond,0
"Juice WRLD - Life's A Mess ft. Halsey",https://www.youtube.com/watch?v=2T5H2LD31i0,2T5H2LD31i0,Diamond,0
"Juice WRLD - Lucid dreams",https://www.youtube.com/watch?v=xSxhWo0uWPc,xSxhWo0uWPc,Diamond,0
"Juice WRLD - Righteous",https://www.youtube.com/watch?v=fevG2PsR2WY,fevG2PsR2WY,Diamond,0
"Juice WRLD - Run",https://www.youtube.com/watch?v=VTVT3deS_Mk,VTVT3deS_Mk,Diamond,0
"Juice WRLD - Tell Me U Luv Me ft. Trippie Redd",https://www.youtube.com/watch?v=wmOCJb-RLUk,wmOCJb-RLUk,Diamond,0
"Juice WRLD - You Wouldn't Understand",https://www.youtube.com/watch?v=DM_rm1tXXwY,DM_rm1tXXwY,Diamond,0
"Juice WRLD & benny blanco - Real Shit 2020",https://www.youtube.com/watch?v=V46-cOya5Z8,V46-cOya5Z8,Diamond,0
"Juice WRLD & Cordae - Doomsday",https://www.youtube.com/watch?v=b4V4wORkYvk,b4V4wORkYvk,Diamond,0
"Juice WRLD & Justin Bieber - Wandered To LA",https://www.youtube.com/watch?v=hObe0HeWq0w,hObe0HeWq0w,Diamond,0
"Juice WRLD & The Kid LAROI - Reminds Me Of You",https://www.youtube.com/watch?v=u5-3eZ_NN6M,u5-3eZ_NN6M,Diamond,0
"Juice WRLD & The Weeknd - Smile",https://www.youtube.com/watch?v=8_ZBY4nXMJc,8_ZBY4nXMJc,Diamond,0
"Juice WRLD Type Beat - Big Dreams Type Beat",https://www.youtube.com/watch?v=t2WfP43meLY,t2WfP43meLY,Diamond,0
"Juice WRLD Type Beat - Fighting Demons",https://www.youtube.com/watch?v=JPEcxfzc6WU,JPEcxfzc6WU,Diamond,0
"Juice WRLD Type Beat - Hate The Other Side",https://www.youtube.com/watch?v=Bbr1Y9nNIPc,Bbr1Y9nNIPc,Diamond,0
"Juice WRLD Type Beat - Life's A Mess",https://www.youtube.com/watch?v=7ZlpaLiwyi0,7ZlpaLiwyi0,Diamond,0
"Juice WRLD Type Beat - Smile",https://www.youtube.com/watch?v=euJTXjE2K4s,euJTXjE2K4s,Diamond,0
"Justin Bieber - Anyone",https://www.youtube.com/watch?v=ce9u_ga_Jtc,ce9u_ga_Jtc,Diamond,0
"Justin Bieber - Forever ft. Post Malone",https://www.youtube.com/watch?v=COIFHvcZjME,COIFHvcZjME,Diamond,0
"Justin Bieber - Get Me ft. Kehlani",https://www.youtube.com/watch?v=QqokDLjKgtk,QqokDLjKgtk,Diamond,0
"Justin Bieber - Hold On",https://www.youtube.com/watch?v=2caPCE23D5w,2caPCE23D5w,Diamond,0
"Justin Bieber - Holy ft. Chance The Rapper",https://www.youtube.com/watch?v=TbVPp-t34hI,TbVPp-t34hI,Diamond,0
"Justin Bieber - Honest ft. Don Toliver",https://www.youtube.com/watch?v=6xkNi9bnRnw,6xkNi9bnRnw,Diamond,0
"Justin Bieber - Intentions ft. Quavo",https://www.youtube.com/watch?v=MqX0FkjhFIY,MqX0FkjhFIY,Diamond,0
"Justin Bieber - Peaches ft. Daniel Caesar, Giveon",https://www.youtube.com/watch?v=2ANeN3oha1E,2ANeN3oha1E,Diamond,0
"Justin Bieber - Yummy",https://www.youtube.com/watch?v=QFgi6tfBacQ,QFgi6tfBacQ,Diamond,0
"Justin Bieber & benny blanco - Lonely",https://www.youtube.com/watch?v=jqDQyjulIDI,jqDQyjulIDI,Diamond,0
"K3 & Kacey - There Go Dada ft. NBA YoungBoy",https://www.youtube.com/watch?v=5-eThMUuIiE,5-eThMUuIiE,Diamond,0
"Kanye West - Follow God",https://www.youtube.com/watch?v=nbp9vKLSp0I,nbp9vKLSp0I,Diamond,0
"Kanye West - Hurricane ft. The Weeknd & Lil Baby",https://www.youtube.com/watch?v=k1ckE5KuYMk,k1ckE5KuYMk,Diamond,0
"Kanye West - Jail ft. JAY-Z",https://www.youtube.com/watch?v=ORsrId3AMV4,ORsrId3AMV4,Diamond,0
"Kanye West - Off The Grid ft. Playboi Carti & Fivio Foreign",https://www.youtube.com/watch?v=JLH-gRV03gI,JLH-gRV03gI,Diamond,0
"Kanye West & Travis Scott - Wash Us In The Blood",https://www.youtube.com/watch?v=UAbQqTKrXhw,UAbQqTKrXhw,Diamond,0
"Kanye West, ¥$ & Ty Dolla $ign - VULTURES",https://www.youtube.com/watch?v=FQYvHllkSxM,FQYvHllkSxM,Diamond,0
"Katy Perry - Harleys In Hawaii",https://www.youtube.com/watch?v=XRkVcoNDfDw,XRkVcoNDfDw,Diamond,0
"Katy Perry - Never Really Over",https://www.youtube.com/watch?v=GianWv-Hun8,GianWv-Hun8,Diamond,0
"Kehlani - Nights Like This ft Ty Dolla Sign",https://www.youtube.com/watch?v=_7xA60cN9C4,_7xA60cN9C4,Diamond,0
"Kendrick Lamar - N95",https://www.youtube.com/watch?v=qyuHot_SeXo,qyuHot_SeXo,Diamond,0
"Kendrick Lamar - Not Like Us",https://www.youtube.com/watch?v=IqD69mONotc,IqD69mONotc,Diamond,0
"Kendrick Lamar - Silent Hill ft. Kodak Black",https://www.youtube.com/watch?v=0lrrVjGiFuw,0lrrVjGiFuw,Diamond,0
"Kendrick Lamar - The Heart Part 5",https://www.youtube.com/watch?v=Qic6T3rlT60,Qic6T3rlT60,Diamond,0
"Kendrick Lamar - tv off (FL Studio Remake +  FLP)",https://www.youtube.com/watch?v=HJyybT1N2Fg,hJyybT1N2Fg,Diamond,0
"Kendrick Lamar - wacced out murals",https://www.youtube.com/watch?v=4bglPUl86I4,4bglPUl86I4,Diamond,0
"Kendrick Lamar & SZA - luther",https://www.youtube.com/watch?v=NSLqVA6qxVQ,NSLqVA6qxVQ,Diamond,0
"Kevin Gates - Breakfast",https://www.youtube.com/watch?v=M8x9gTJZ648,M8x9gTJZ648,Diamond,0
"Kevin Gates - Plug Daughter 2",https://www.youtube.com/watch?v=wAvTTYEM2PQ,wAvTTYEM2PQ,Diamond,0
"Key Glock - Ambition For Cash",https://www.youtube.com/watch?v=Ykc9DBfPnNg,Ykc9DBfPnNg,Diamond,0
"Key Glock - Penny",https://www.youtube.com/watch?v=zZColI6K8b4,zZColI6K8b4,Diamond,0
"Key Glock - Proud",https://www.youtube.com/watch?v=g469QHt99eg,g469QHt99eg,Diamond,0
"Khalid & Kane Brown - Saturday Nights",https://www.youtube.com/watch?v=zFvwWk1xXYE,zFvwWk1xXYE,Diamond,0
"Kid Cudi - Show Out ft. Skepta & Pop Smoke Drill",https://www.youtube.com/watch?v=XxcHLSXb5iw,XxcHLSXb5iw,Diamond,0
"Kid Cudi & Eminem - The Adventures Of Moon Man and Slim Shady",https://www.youtube.com/watch?v=OHRuRxn6x_I,OHRuRxn6x_I,Diamond,0
"King Von - Armed & Dangerous",https://www.youtube.com/watch?v=SMd62xGPJek,SMd62xGPJek,Diamond,0
"King Von - Demon",https://www.youtube.com/watch?v=R_QcBIrwQnA,R_QcBIrwQnA,Diamond,0
"King Von - Don't Miss",https://www.youtube.com/watch?v=pup3zwBiJ1Q,pup3zwBiJ1Q,Diamond,0
"King Von - Gleesh Place",https://www.youtube.com/watch?v=QUEKnGyHwO0,QUEKnGyHwO0,Diamond,0
"King Von - How It Go",https://www.youtube.com/watch?v=7yTesWAHKWI,7yTesWAHKWI,Diamond,0
"King Von - I Am What I Am ft. Fivio Foreign",https://www.youtube.com/watch?v=vZxizDJEJ4s,vZxizDJEJ4s,Diamond,0
"King Von - Mine Too",https://www.youtube.com/watch?v=q47Eomwldoo,q47Eomwldoo,Diamond,0
"King Von - Robberies",https://www.youtube.com/watch?v=d-ThHG_pByM,d-ThHG_pByM,Diamond,0
"King Von - The Code ft. Polo G",https://www.youtube.com/watch?v=6C24CUyF2VM,6C24CUyF2VM,Diamond,0
"King Von - Trust Nothing ft. Moneybagg Yo",https://www.youtube.com/watch?v=Z0m4CdKlIH0,Z0m4CdKlIH0,Diamond,0
"King Von - War",https://www.youtube.com/watch?v=6nhXJjFaq-Q,6nhXJjFaq-Q,Diamond,0
"King Von - Wayne's Story",https://www.youtube.com/watch?v=AqeiFTrVAas,AqeiFTrVAas,Diamond,0
"King Von - When I Die",https://www.youtube.com/watch?v=5Ltnw4FCkiA,5Ltnw4FCkiA,Diamond,0
"King Von & 21 Savage - Don't Play That",https://www.youtube.com/watch?v=sFWHos3tbzk,sFWHos3tbzk,Diamond,0
"King Von & Lil Durk - Evil Twins",https://www.youtube.com/watch?v=PrUFwdN7oyE,PrUFwdN7oyE,Diamond,0
"King Von & OMB Peezy - Get It Done",https://www.youtube.com/watch?v=BTC-4z-BVnM,BTC-4z-BVnM,Diamond,0
"Kodak Black - Christmas in Miami",https://www.youtube.com/watch?v=HMvv_jyns2o,hMvv_jyns2o,Diamond,0
"Kodak Black - Feelin Peachy",https://www.youtube.com/watch?v=lH8HKZ-KhtA,lH8HKZ-KhtA,Diamond,0
"Kodak Black - I'm So Awesome",https://www.youtube.com/watch?v=e8fkt2IFPuA,e8fkt2IFPuA,Diamond,0
"Kodak Black - Last Day In",https://www.youtube.com/watch?v=yot-tRt2jEc,yot-tRt2jEc,Diamond,0
"Kodak Black - No Love For A Thug",https://www.youtube.com/watch?v=pJXmtOLBtn8,pJXmtOLBtn8,Diamond,0
"Kodak Black - Nobody ft. Lil Baby",https://www.youtube.com/watch?v=x98gSsIND6Y,x98gSsIND6Y,Diamond,0
"Kodak Black - On Everything",https://www.youtube.com/watch?v=lgnodO1iEgY,lgnodO1iEgY,Diamond,0
"Kodak Black - Rip Stick ft. Pooh Shiesty & Syko Bob",https://www.youtube.com/watch?v=PCPts6OxmeQ,PCPts6OxmeQ,Diamond,0
"Kodak Black - Senseless",https://www.youtube.com/watch?v=1IReiQGCa7s,1IReiQGCa7s,Diamond,0
"Kodak Black - Sharp Vibes",https://www.youtube.com/watch?v=Yb2CtrhosEk,Yb2CtrhosEk,Diamond,0
"Kodak Black - Spin",https://www.youtube.com/watch?v=C3BTUcY3mPY,C3BTUcY3mPY,Diamond,0
"Kodak Black - Super Gremlin",https://www.youtube.com/watch?v=aijHMY19ZUI,aijHMY19ZUI,Diamond,0
"Kodak Black - The Fire",https://www.youtube.com/watch?v=P0r-qFMaIF0,P0r-qFMaIF0,Diamond,0
"Kodak Black - Versatile 3",https://www.youtube.com/watch?v=oh2c5SS7x0w,oh2c5SS7x0w,Diamond,0
"Kodak Black - Walk",https://www.youtube.com/watch?v=Q7eGei_JYRw,Q7eGei_JYRw,Diamond,0
"Kodak Black - Z Look Jamaican",https://www.youtube.com/watch?v=6IlISknPfA8,6IlISknPfA8,Diamond,0
"Kodak Black & Chance The Rapper - Still Get Chanel",https://www.youtube.com/watch?v=ArMCOGSNc0E,ArMCOGSNc0E,Gold,0
"Kodak Black ft. Rod Wave - Before I Go",https://www.youtube.com/watch?v=GO8IlB_F768,GO8IlB_F768,Diamond,0
"KSI - No Time ft. Lil Durk",https://www.youtube.com/watch?v=T6wtRtg9IVk,T6wtRtg9IVk,Diamond,0
"KSI - Number 2 ft. Future & 21 Savage",https://www.youtube.com/watch?v=heaxSxByVs8,heaxSxByVs8,Diamond,0
"KSI - Really Love ft. Craig David & Digital Farm Animals",https://www.youtube.com/watch?v=46nw63v8y2k,46nw63v8y2k,Diamond,0
"KSI - Wake Up Call ft. Trippie Redd",https://www.youtube.com/watch?v=A6fQMt9r72Y,A6fQMt9r72Y,Diamond,0
"KSI & Offset - Cap",https://www.youtube.com/watch?v=tIhDN1jFWnw,tIhDN1jFWnw,Diamond,0
"KSI & Randolph - Beerus",https://www.youtube.com/watch?v=ie0eZPziIPI,ie0eZPziIPI,Diamond,0
"Kygo & Rita Ora - Carry On",https://www.youtube.com/watch?v=YO-95WZdkGs,YO-95WZdkGs,Diamond,0
"Lady Gaga & BLACKPINK - Sour Candy",https://www.youtube.com/watch?v=lFM4JJ4ZK70,lFM4JJ4ZK70,Diamond,0
"L'Algerino - Les Princes de la Nuit ft. Fianso",https://www.youtube.com/watch?v=xuJOS802q8E,xuJOS802q8E,Diamond,0
"L'Algérino - Mention Max",https://www.youtube.com/watch?v=3tCrxrU6UvQ,3tCrxrU6UvQ,Diamond,0
"Lil Baby - By Myself ft. Rod Wave & Rylo Rodriguez",https://www.youtube.com/watch?v=BzEPjPw1V94,BzEPjPw1V94,Diamond,0
"Lil Baby - California Breeze",https://www.youtube.com/watch?v=Ub8D3fDk7Fk,Ub8D3fDk7Fk,Diamond,0
"Lil Baby - Detox",https://www.youtube.com/watch?v=MQeBL_IlnaM,MQeBL_IlnaM,Diamond,0
"Lil Baby - Dum, dumb & dumber ft. Young Thug & Future",https://www.youtube.com/watch?v=sOkpml4Ig24,sOkpml4Ig24,Diamond,0
"Lil Baby - Errbody Trap",https://www.youtube.com/watch?v=OH7gHW0P0sU,OH7gHW0P0sU,Diamond,0
"Lil Baby - Forget That ft. Rylo Rodriguez",https://www.youtube.com/watch?v=rIJhr8HwloI,rIJhr8HwloI,Diamond,0
"Lil Baby - Frozen",https://www.youtube.com/watch?v=AIiwiZswCIY,AIiwiZswCIY,Diamond,0
"Lil Baby - Go Hard",https://www.youtube.com/watch?v=lOhcQqKJIZQ,lOhcQqKJIZQ,Diamond,0
"Lil Baby - In A Minute",https://www.youtube.com/watch?v=G_yik53RUog,G_yik53RUog,Diamond,0
"Lil Baby - On Me",https://www.youtube.com/watch?v=h7ut0J_wK98,h7ut0J_wK98,Diamond,0
"Lil Baby - Real As It Gets ft. EST Gee",https://www.youtube.com/watch?v=e60IMp3sf6Y,e60IMp3sf6Y,Diamond,0
"Lil Baby - Right On",https://www.youtube.com/watch?v=fjOsXOLHfOo,fjOsXOLHfOo,Diamond,0
"Lil Baby - Stand On It",https://www.youtube.com/watch?v=tx_yJfnwz1M,tx_yJfnwz1M,Diamond,0
"Lil Baby - The Bigger Picture",https://www.youtube.com/watch?v=crqzaDTDqzI,crqzaDTDqzI,Diamond,17
"Lil Baby & Lil Durk - How It Feels",https://www.youtube.com/watch?v=9X0vpYI9pIE,9X0vpYI9pIE,Diamond,0
"Lil Baby & Lil Durk - Man of my Word",https://www.youtube.com/watch?v=wbZj8sPRC3M,wbZj8sPRC3M,Diamond,0
"Lil Baby & Lil Durk - Voice of the Heroes",https://www.youtube.com/watch?v=y325lt2YiPc,y325lt2YiPc,Diamond,0
"Lil Baby ft. 42 Dugg & Veeze - U-Digg",https://www.youtube.com/watch?v=fbDxkFd15tA,fbDxkFd15tA,Diamond,0
"Lil Baby Type Beat - The Bigger Picture",https://www.youtube.com/watch?v=02Srtll3HGQ,02Srtll3HGQ,Diamond,0
"Lil Durk - AHHH HA",https://www.youtube.com/watch?v=wpYW-xDhriw,wpYW-xDhriw,Diamond,0
"Lil Durk - All My Life ft. J Cole",https://www.youtube.com/watch?v=6SPna2AFkXI,6SPna2AFkXI,Diamond,0
"Lil Durk - Backdoor",https://www.youtube.com/watch?v=50RzzDzCB3s,50RzzDzCB3s,Diamond,0
"Lil Durk - Block Is Hot",https://www.youtube.com/watch?v=fVQWKBmVR80,fVQWKBmVR80,Diamond,0
"Lil Durk - Blocklist",https://www.youtube.com/watch?v=Gn9mCFbywOU,Gn9mCFbywOU,Diamond,0
"Lil Durk - Computer Murderers",https://www.youtube.com/watch?v=HT4nopQz34o,hT4nopQz34o,Diamond,0
"Lil Durk - Did Shit To Me ft. Doodie Lo",https://www.youtube.com/watch?v=giufIiYJPxw,giufIiYJPxw,Diamond,0
"Lil Durk - F*ck U Thought",https://www.youtube.com/watch?v=-UXuTBwdcTs,-UXuTBwdcTs,Diamond,0
"Lil Durk - Finesse Out The Gang Way ft. Lil Baby",https://www.youtube.com/watch?v=c1ng5Rek7vo,c1ng5Rek7vo,Diamond,0
"Lil Durk - Hanging With Wolves",https://www.youtube.com/watch?v=Y2zN3SOXxRc,Y2zN3SOXxRc,Diamond,0
"Lil Durk - India Pt. 3",https://www.youtube.com/watch?v=WI025hLJQ4U,WI025hLJQ4U,Diamond,0
"Lil Durk - Kanye Krazy",https://www.youtube.com/watch?v=ZSuKf6GUFm4,ZSuKf6GUFm4,Diamond,0
"Lil Durk - Lion Eyes",https://www.youtube.com/watch?v=q6ak7ZyjXSQ,q6ak7ZyjXSQ,Diamond,0
"Lil Durk - Pelle Coat",https://www.youtube.com/watch?v=d9rj-iLhbdQ,d9rj-iLhbdQ,Diamond,0
"Lil Durk - Petty Too ft. Future",https://www.youtube.com/watch?v=veJftVZbsWs,veJftVZbsWs,Diamond,0
"Lil Durk - Pissed Me Off",https://www.youtube.com/watch?v=l9Wr13FYfOE,l9Wr13FYfOE,Diamond,0
"Lil Durk - Redman",https://www.youtube.com/watch?v=5UCSKooNWxk,5UCSKooNWxk,Diamond,0
"Lil Durk - Should've Ducked feat. Pooh Shiesty",https://www.youtube.com/watch?v=omrZufRbsVU,omrZufRbsVU,Diamond,0
"Lil Durk - Smurk Carter",https://www.youtube.com/watch?v=YgU4KjWQOvQ,YgU4KjWQOvQ,Diamond,0
"Lil Durk - This A Story ft. King Von",https://www.youtube.com/watch?v=xyNzDjxiCgw,xyNzDjxiCgw,Diamond,0
"Lil Durk - War Bout It ft. 21 Savage",https://www.youtube.com/watch?v=ZBPJiF1bvgw,ZBPJiF1bvgw,Diamond,0
"Lil Durk - What Happened to Virgil ft. Gunna",https://www.youtube.com/watch?v=osvejWkUF1k,osvejWkUF1k,Diamond,0
"Lil Durk, King Von & Booka600 - Jump ft. Memo600",https://www.youtube.com/watch?v=-xWHW_l-vMs,-xWHW_l-vMs,Diamond,0
"Lil Mabu - MATHEMATICAL DISRESPECT",https://www.youtube.com/watch?v=dc8-e4EEjx0,dc8-e4EEjx0,Diamond,0
"Lil Mosey - Blueberry Faygo",https://www.youtube.com/watch?v=IobUglEO97o,IobUglEO97o,Diamond,0
"Lil Mosey - Enough",https://www.youtube.com/watch?v=1-iTBrwzn_I,1-iTBrwzn_I,Diamond,0
"Lil Mosey - Flu Game",https://www.youtube.com/watch?v=_pCd_knFPOs,_pCd_knFPOs,Diamond,0
"Lil Mosey - Holy Water",https://www.youtube.com/watch?v=n6DpR029E2w,n6DpR029E2w,Diamond,0
"Lil Mosey - Not The Same God As Mine",https://www.youtube.com/watch?v=9RhTSup9WOA,9RhTSup9WOA,Diamond,0
"Lil Mosey - Stuck In A Dream ft. Gunna",https://www.youtube.com/watch?v=7Gh3eEaiNfY,7Gh3eEaiNfY,Diamond,0
"Lil Mosey - Top Gone ft. Lunay",https://www.youtube.com/watch?v=Rflfey9qPGg,Rflfey9qPGg,Diamond,0
"Lil Mosey - Try Me",https://www.youtube.com/watch?v=RJyHLzS1Ocs,RJyHLzS1Ocs,Diamond,0
"Lil Mosey Type Beat - Enough",https://www.youtube.com/watch?v=pJegQnwCxmo,pJegQnwCxmo,Diamond,0
"Lil Nas X - DOLLA SIGN SLIME ft. Megan Thee Stallion",https://www.youtube.com/watch?v=9fsLDxKF4iQ,9fsLDxKF4iQ,Diamond,0
"Lil Nas X - Holiday",https://www.youtube.com/watch?v=NQuTu1PgTdM,NQuTu1PgTdM,Diamond,0
"Lil Nas X - Industry Baby ft. Jack Harlow",https://www.youtube.com/watch?v=Mb2WZwCHuCA,Mb2WZwCHuCA,Diamond,11
"Lil Nas X - J CHRIST",https://www.youtube.com/watch?v=TzTZUhFP8tk,TzTZUhFP8tk,Diamond,0
"Lil Nas X - MONTERO (Call Me By Your Name)",https://www.youtube.com/watch?v=T3a7KeOzPRU,T3a7KeOzPRU,Diamond,0
"Lil Nas X - SCOOP ft. Doja Cat",https://www.youtube.com/watch?v=amn9zgCxbmE,amn9zgCxbmE,Diamond,0
"Lil Nas X - SUN GOES DOWN",https://www.youtube.com/watch?v=uFcntoN6Oxg,uFcntoN6Oxg,Diamond,0
"Lil Nas X - THATS WHAT I WANT",https://www.youtube.com/watch?v=9hh1KzfUVG8,9hh1KzfUVG8,Diamond,0
"Lil Nas X - VOID",https://www.youtube.com/watch?v=mo2cBWhrY_Y,mo2cBWhrY_Y,Diamond,0
"Lil Nas X & Cardi B - Rodeo",https://www.youtube.com/watch?v=67AwE8vucRc,67AwE8vucRc,Diamond,0
"Lil Nas X & NBA YoungBoy - Late To Da Party",https://www.youtube.com/watch?v=SXfu-h7V488,SXfu-h7V488,Diamond,0
"Lil Peep - 16 Lines",https://www.youtube.com/watch?v=PWTokNdNYhg,PWTokNdNYhg,Diamond,0
"Lil Peep - Lil Jeep",https://www.youtube.com/watch?v=W7uxeeyTAEU,W7uxeeyTAEU,Diamond,0
"Lil Peep - lil kennedy",https://www.youtube.com/watch?v=M5p1UlJrAnk,M5p1UlJrAnk,Diamond,0
"Lil Peep - When I Lie",https://www.youtube.com/watch?v=zCtQikR_hi0,zCtQikR_hi0,Diamond,0
"Lil Peep & Xxxtentacion - Falling down",https://www.youtube.com/watch?v=labeIdesTa0,labeIdesTa0,Diamond,0
"Lil Pump - Be Like Me ft. Lil Wayne",https://www.youtube.com/watch?v=GQzIAeUv2UM,GQzIAeUv2UM,Diamond,0
"Lil Pump - Butterfly doors",https://www.youtube.com/watch?v=HD73D7znyGs,hD73D7znyGs,Diamond,0
"Lil Pump - Fasho Fasho ft Offset",https://www.youtube.com/watch?v=Hwy5qf2pQ2U,hwy5qf2pQ2U,Diamond,0
"Lil Pump - Racks on Racks",https://www.youtube.com/watch?v=otLzaqo5jfs,otLzaqo5jfs,Diamond,0
"Lil Pump - Racks To The Ceiling ft. Tory Lanez",https://www.youtube.com/watch?v=1k9KcRR7aXk,1k9KcRR7aXk,Diamond,0
"Lil Pump - She Know ft. Ty Dolla $ign",https://www.youtube.com/watch?v=QF-ChuwFc9k,QF-ChuwFc9k,Diamond,0
"Lil Pump - Water",https://www.youtube.com/watch?v=rImZFQpteVo,rImZFQpteVo,Diamond,0
"Lil Skies - Havin My Way ft. Lil Durk",https://www.youtube.com/watch?v=8uXRYAPE6-Y,8uXRYAPE6-Y,Diamond,0
"Lil Skies - My Baby ft. Zhavia Ward",https://www.youtube.com/watch?v=Qv4YX7dQNpo,Qv4YX7dQNpo,Diamond,0
"Lil Skies - On Sight",https://www.youtube.com/watch?v=ZqRuNtXLawY,ZqRuNtXLawY,Diamond,0
"Lil Skies - Real Ties",https://www.youtube.com/watch?v=9y91_aErYOU,9y91_aErYOU,Diamond,0
"Lil Tecca - 500lbs",https://www.youtube.com/watch?v=n3RkZjzNujs,n3RkZjzNujs,Diamond,0
"Lil Tecca - Bad Time",https://www.youtube.com/watch?v=Co3ZR_eQ8lU,Co3ZR_eQ8lU,Diamond,0
"Lil Tecca - Dark Thoughts",https://www.youtube.com/watch?v=zAtAWhNCFdk,zAtAWhNCFdk,Diamond,2
"Lil Tecca - Dead or Alive",https://www.youtube.com/watch?v=5Z-0dNjVnmo,5Z-0dNjVnmo,Diamond,0
"Lil Tecca - Dolly ft. Lil Uzi Vert",https://www.youtube.com/watch?v=dQRfQ4VCviU,dQRfQ4VCviU,Diamond,0
"Lil Tecca - Lot Of Me",https://www.youtube.com/watch?v=cytTcgN73n0,cytTcgN73n0,Diamond,0
"Lil Tecca - Money On Me",https://www.youtube.com/watch?v=Y1UIZoxA5PM,Y1UIZoxA5PM,Diamond,0
"Lil Tecca - Need Me",https://www.youtube.com/watch?v=T1Gb4w2xOW4,T1Gb4w2xOW4,Diamond,0
"Lil Tecca - Never Left",https://www.youtube.com/watch?v=sJBNmkBtIuM,sJBNmkBtIuM,Diamond,0
"Lil Tecca - Out Of Love",https://www.youtube.com/watch?v=vJZ8DjcBYXo,vJZ8DjcBYXo,Diamond,0
"Lil Tecca - OWA OWA",https://www.youtube.com/watch?v=FA1PF3GtpE8,FA1PF3GtpE8,Diamond,0
"Lil Tecca - REPEAT IT ft. Gunna",https://www.youtube.com/watch?v=_mRxoRa_iDU,_mRxoRa_iDU,Diamond,0
"Lil Tecca - Royal Rumble",https://www.youtube.com/watch?v=yhD73afpfo8,yhD73afpfo8,Diamond,0
"Lil Tecca - Treesha",https://www.youtube.com/watch?v=f3DPxWdSfsA,f3DPxWdSfsA,Diamond,0
"Lil Tecca & Internet Money Type Beat - Never Left",https://www.youtube.com/watch?v=T3K6LRGuoYg,T3K6LRGuoYg,Diamond,0
"Lil Tecca ft Juice WRLD - Ransom",https://www.youtube.com/watch?v=wBINoX9IKWQ,wBINoX9IKWQ,Diamond,0
"Lil Tecca Type Beat - Nonsense",https://www.youtube.com/watch?v=0pVSySNtpHs,0pVSySNtpHs,Diamond,0
"Lil Tjay - Beat the Odds",https://www.youtube.com/watch?v=-g-BqZQ7Y8E,-g-BqZQ7Y8E,Diamond,0
"Lil Tjay - Born 2 Be Great",https://www.youtube.com/watch?v=pLLeKYeI7fQ,pLLeKYeI7fQ,Diamond,0
"Lil Tjay - Calling My Phone ft. 6LACK",https://www.youtube.com/watch?v=MNrjX90jix8,MNrjX90jix8,Diamond,0
"Lil Tjay - Christmas In A Cell",https://www.youtube.com/watch?v=QAA-yOCnDR4,QAA-yOCnDR4,Diamond,0
"Lil Tjay - Clutchin My Strap",https://www.youtube.com/watch?v=c-Mj9J0cHBU,c-Mj9J0cHBU,Diamond,0
"Lil Tjay - F.N",https://www.youtube.com/watch?v=2z8QeD6TyBA,2z8QeD6TyBA,Diamond,0
"Lil Tjay - Forever In My Heart",https://www.youtube.com/watch?v=1JO5Osc34mg,1JO5Osc34mg,Diamond,0
"Lil Tjay - Headshot ft. Polo G & Fivio Foreign",https://www.youtube.com/watch?v=402UCxtCefs,402UCxtCefs,Diamond,0
"Lil Tjay - Hold On",https://www.youtube.com/watch?v=oH1Et_0yv0M,oH1Et_0yv0M,Diamond,0
"Lil Tjay - Not In The Mood ft. Fivio Foreign & Kay Flock",https://www.youtube.com/watch?v=GfMidfyFulA,GfMidfyFulA,Diamond,0
"Lil Tjay - Oh Well",https://www.youtube.com/watch?v=dKXMavLY5jg,dKXMavLY5jg,Diamond,0
"Lil Tjay - Run It Up ft. Offset, Moneybagg",https://www.youtube.com/watch?v=qap6gB64_yM,qap6gB64_yM,Diamond,0
"Lil Tjay - Stressed ft. Summer Walker",https://www.youtube.com/watch?v=izxO4uqzNIk,izxO4uqzNIk,Diamond,0
"Lil Tjay - Why ft. NLE Choppa",https://www.youtube.com/watch?v=5nzJgAUOkq8,5nzJgAUOkq8,Diamond,0
"Lil Tjay x 6BLACK Type Beat - Calling My Phone",https://www.youtube.com/watch?v=GbAyetwl6EU,GbAyetwl6EU,Diamond,0
